02/24/2022,06:59,139.8,139.8,139.8,139.8,0.0,0.0,0.0,0.0
02/24/2022,08:15,145.18,145.18,145.18,145.18,145.85,145.85,145.85,145.85
02/24/2022,08:37,145.18,145.18,145.18,145.18,150.25,150.25,150.25,150.25
02/24/2022,09:30,145.86,145.86,145.5,145.5,145.89,145.97,145.61,145.71
02/24/2022,09:31,145.5,145.63,145.44,145.48,145.71,145.71,145.5,145.58
02/24/2022,09:32,145.56,145.69,145.51,145.57,145.56,145.72,145.56,145.71
02/24/2022,09:33,145.63,145.88,145.53,145.88,145.64,145.91,145.64,145.91
02/24/2022,09:34,145.91,145.91,145.58,145.6,145.99,145.99,145.66,145.69
02/24/2022,09:35,145.62,145.65,145.3,145.33,145.7,145.7,145.33,145.33
02/24/2022,09:36,145.35,145.39,145.29,145.39,145.42,145.46,145.36,145.44
02/24/2022,09:37,145.41,145.46,145.41,145.45,145.48,145.58,145.48,145.51
02/24/2022,09:38,145.39,145.46,145.35,145.36,145.48,145.54,145.44,145.45
02/24/2022,09:39,145.48,145.63,145.44,145.63,145.56,145.69,145.51,145.69
02/24/2022,09:40,145.46,145.67,145.46,145.67,145.58,145.73,145.58,145.73
02/24/2022,09:41,145.75,145.75,145.53,145.53,145.81,145.81,145.65,145.65
02/24/2022,09:42,145.51,145.55,145.5,145.5,145.57,145.64,145.57,145.59
02/24/2022,09:43,145.44,145.44,145.22,145.22,145.51,145.51,145.24,145.24
02/24/2022,09:44,145.2,145.3,145.14,145.24,145.25,145.37,145.2,145.32
02/24/2022,09:45,145.24,145.24,145.1,145.1,145.31,145.31,145.13,145.16
02/24/2022,09:46,145.12,145.25,145.03,145.25,145.17,145.35,145.11,145.35
02/24/2022,09:47,145.12,145.15,145.12,145.15,145.19,145.22,145.19,145.22
02/24/2022,09:48,145.18,145.35,145.1,145.35,145.26,145.35,145.17,145.35
02/24/2022,09:49,145.34,145.7,145.34,145.7,145.4,145.76,145.4,145.76
02/24/2022,09:50,145.76,145.95,145.76,145.95,145.8,146.01,145.8,146.01
02/24/2022,09:51,145.92,145.92,145.78,145.78,145.98,145.98,145.83,145.83
02/24/2022,09:52,145.76,145.77,145.71,145.71,145.82,145.83,145.76,145.77
02/24/2022,09:53,145.86,146.07,145.86,146.01,145.93,146.13,145.93,146.05
02/24/2022,09:54,146.03,146.03,145.76,145.76,146.06,146.12,145.82,145.82
02/24/2022,09:55,145.75,145.75,145.63,145.7,145.81,145.81,145.68,145.75
02/24/2022,09:56,145.77,145.8,145.66,145.79,145.84,145.86,145.74,145.86
02/24/2022,09:57,145.78,145.83,145.78,145.78,145.84,145.89,145.84,145.85
02/24/2022,09:58,145.83,145.95,145.83,145.95,145.89,145.95,145.89,145.95
02/24/2022,09:59,146.01,146.14,145.95,146.14,146.07,146.2,146.01,146.2
02/24/2022,10:00,146.13,146.13,145.91,145.92,146.14,146.22,145.97,145.98
02/24/2022,10:01,145.88,145.88,145.73,145.74,145.94,145.94,145.78,145.78
02/24/2022,10:02,145.67,145.72,145.56,145.61,145.75,145.78,145.62,145.67
02/24/2022,10:03,145.62,145.68,145.48,145.48,145.66,145.73,145.54,145.54
02/24/2022,10:04,145.55,145.57,145.42,145.42,145.62,145.63,145.45,145.45
02/24/2022,10:05,145.45,145.47,145.37,145.38,145.5,145.53,145.41,145.45
02/24/2022,10:06,145.43,145.77,145.43,145.54,145.48,145.8,145.48,145.64
02/24/2022,10:07,145.58,145.67,145.47,145.47,145.66,145.74,145.52,145.52
02/24/2022,10:08,145.53,145.62,145.49,145.59,145.57,145.68,145.53,145.64
02/24/2022,10:09,145.55,145.63,145.49,145.63,145.58,145.69,145.54,145.69
02/24/2022,10:10,145.65,145.65,145.52,145.65,145.71,145.71,145.61,145.7
02/24/2022,10:11,145.65,145.85,145.62,145.83,145.71,145.89,145.65,145.88
02/24/2022,10:12,145.92,145.92,145.81,145.81,145.99,145.99,145.84,145.87
02/24/2022,10:13,145.94,146.0,145.88,145.9,145.99,146.06,145.92,145.97
02/24/2022,10:14,145.95,146.2,145.85,146.14,146.0,146.27,145.91,146.2
02/24/2022,10:15,146.12,146.12,146.04,146.04,146.17,146.17,146.08,146.09
02/24/2022,10:16,145.89,146.06,145.89,146.03,145.94,146.12,145.94,146.08
02/24/2022,10:17,146.03,146.03,145.94,145.99,146.06,146.06,145.98,146.06
02/24/2022,10:18,145.89,146.15,145.87,146.14,145.96,146.19,145.93,146.19
02/24/2022,10:19,146.17,146.17,146.17,146.17,146.22,146.22,146.22,146.22
02/24/2022,10:20,146.19,146.29,146.19,146.26,146.25,146.34,146.25,146.33
02/24/2022,10:21,146.34,146.34,146.28,146.34,146.37,146.39,146.33,146.39
02/24/2022,10:22,146.32,146.32,146.03,146.03,146.33,146.33,146.09,146.09
02/24/2022,10:23,145.87,145.87,145.86,145.86,145.94,145.94,145.88,145.88
02/24/2022,10:24,145.83,145.93,145.83,145.93,145.88,146.01,145.88,146.0
