Time,Ulcer,ATR,BBhPrice,BBlPrice,BBWidth,EMA5Price,EMA10Price,EMA20Price,MACDHist,DIplus,DIminus,VI,TRIX,CCI,DPO,STC,RSI,SRSI,TSI,UO,SO,WR,AO,ROC,CandleBodyWidth,CandleTopWick,CandleBottomWick,Day %,Day High %,Short Term %,Week %,Month %,Label
10:30,0.0475205585749953,0.028594852880681,-0.0433334390884052,0.0590009262395463,0.1023263493441337,0.0069888494939551,0.0112924369902684,0.0040647500238122,0.0033835841151383,23.191118640503177,30.7631038105353,0.2000000000000283,0.0010243515294544,5.3619302949339485,0.0054999999999978,93.9453125,49.18853625249743,0.6451703261900645,0.4422235290406615,65.40816326530877,71.42857142857433,-28.57142857142567,-0.0011764705882342,-0.0141924496167909,0.0283969899190629,0.0,0.0,-0.1558956916099765,-0.2548492142149124,-0.1275871845761318,0.9023202520767828,2.309032820214934,0
11:30,0.075598275410136,0.0128680946941936,-0.11834046215044,0.0289622714460135,0.1473685912867329,-0.002275160612135,-0.0149423401955931,-0.032769278373815,0.0005399887767483,29.739949220907747,48.77148116583578,-0.38461538461562,-0.0062319801246369,-92.15686274506152,0.0285000000000081,87.50011112798569,38.33061013774971,0.3345641386208146,-37.09025994189256,40.42386185244165,22.222222222232748,-77.77777777776726,-0.0299019607843007,-0.0851909697572089,0.0,0.0,0.0,-0.2692743764172303,-0.3681155316437646,-0.0710025560920152,0.7877399026067193,2.1928550682544365,-1
12:30,0.0809423090416089,0.0115084350715678,-0.0912456176101051,0.0372194547468517,0.1284997841082775,-0.0010965970788767,-0.0071068785284698,-0.0216655073651922,0.0013215320526456,20.583683891893816,50.34558087450557,0.0555555555554151,-0.002364327478413,-66.55665566555591,-0.0190000000000054,98.51217455750094,40.465715438255394,0.7005256787123308,-16.404787997622037,45.03968253967607,42.85714285712836,-57.14285714287164,-0.0121568627451011,-0.0427107061503433,0.0,0.0,0.0,-0.496031746031758,-0.594648166501489,-0.0427107061503433,0.5585792036665721,1.960499564333422,0
13:30,0.0614520324350901,0.0139327434509922,-0.0562632413953935,0.0377959505907272,0.0940678778804017,0.0092067214732652,0.0036622080810443,-0.007707248661072,0.0011178669508608,36.64703968858815,41.49594807782777,0.4347826086955663,-0.0030830378679442,-26.52973898160456,0.0134999999999934,59.55810546875,46.81240221068188,0.614693092755172,-12.35705151748029,55.57607296738043,42.85714285713996,-57.142857142860045,-0.0167647058823519,0.0,0.0,0.0,0.0,-0.4818594104308438,-0.580489876822875,-0.0427046263345211,0.5729017473503376,1.975021783328492,1
15:30,0.0494153910519361,0.0163868974163779,-0.1154333205717548,0.0073668101557651,0.1228665195075707,-0.0246222617588708,-0.0387816034063282,-0.0351346654287952,-0.005134274268344,31.94506587151577,37.762982099762425,-0.3333333333333531,-0.0063822006384993,-143.20987654321027,0.0220000000000055,2.794242117060942,44.37485937164724,0.0244318006840153,-19.41664426212817,38.9663182346147,0.0,-100.0,-0.033137254901959,-0.0853485064011412,0.0,0.0,0.0,-0.4535147392290353,-0.552173297465667,0.0569800569800456,0.6015468347178484,2.004066221318611,1
10:30,0.0514411289795322,0.0149075929499144,-0.0479227811927416,0.0252345324080361,0.0731656135989969,-0.0124566298083442,-0.0121883769572238,-0.0131325841229396,-0.0008778209464858,33.1977457590442,38.54102261780532,0.2352941176471129,0.0012846959312376,-3.4071550255716447,-0.0180000000000006,24.234927736806124,45.98172956753877,0.3135823205973022,1.438016774212687,59.961484593836495,50.00000000001776,-49.99999999998224,0.0089215686274428,-0.0141964792731273,-0.0283889283179503,0.0,0.0,0.2419584400797063,-0.0851184565186382,-0.0283889283179503,0.7870635374928612,1.8952546296296329,0
11:30,0.1680925729110889,0.0130560973412495,-0.1814770039518047,0.0865624163623409,0.2681666849656894,0.008483358881046,-0.0035953630891055,-0.044749869793381,0.0051803681111715,29.26515450361092,60.891689170370654,-0.0500000000000959,-0.0055325769332772,-47.02842377260985,0.0264999999999986,99.28842324220898,31.90479269532041,1.0,-36.50072012816731,47.53968253969033,33.333333333338594,-66.6666666666614,-0.0257843137254809,-0.0852878464818593,-0.0142247510668433,0.0,0.0,0.0426985482493611,-0.283728188395501,-0.2271114265436431,0.5867200915855908,1.6927083333333357,-1
13:30,0.0613096889579929,0.0106423053595846,-0.1380074510588534,-0.0028073011153398,0.1352954078901753,-0.0230560086066052,-0.0440067014026371,-0.0613697653122026,-0.0045231726202968,26.79471993317981,66.20536426858379,0.1875000000000832,-0.0084435219248596,-186.86868686866768,0.0005000000000023,1.5625,29.480211387754903,0.0,-44.5108999106553,22.97482211275464,0.0,-100.0,-0.0413725490196128,-0.0853849437882485,0.0,0.0,0.0,-0.071164247082282,-0.3972194637537256,-0.0853849437882485,0.4722381224957045,1.5769675925925768,0
14:30,0.0100567834961995,0.011053699907269,-0.0006872250527439,0.0846490555625066,0.0853004706969353,0.0106748743770898,0.0239373486783857,0.0400553846633447,0.0020270480673378,57.45528684594356,18.26229873378836,0.3571428571429079,0.0051456024989919,226.35135135124776,-0.0005000000000023,92.29070442669246,64.11745428032046,0.6906566515018002,32.624776496593014,69.16392363396822,79.99999999998863,-20.00000000001137,0.0229411764705957,0.0426742532005706,-0.0142166619277866,0.0,0.0,0.0996299459151625,-0.2269825507164088,0.0996299459151625,0.6439610761305136,1.7505787037036944,1
10:30,0.0874509008791115,0.0265130691242018,-0.2184707978876501,-0.0027676701754205,0.2159420010997985,-0.052305209124068,-0.07862837099818,-0.0886383595902139,-0.007335819795413,34.188760502711176,46.22974907255468,-0.1379310344827838,-0.0104908212259936,-155.99343185551308,0.0420000000000015,1.4757299525391945,36.29062676513588,0.0,-33.787704492143554,31.076669457477774,0.0,-100.0,-0.0539215686274587,-0.1844233224570796,0.0,0.0,0.0,-0.1844233224570796,-0.2693125442948231,-0.0426196902969187,0.1851060800227758,2.2674418604651194,-1
